name,domain,search_url,optout_url,country,method,requirements,notes,search_pattern,result_selector,detail_selector
Resonate,resonate.com,https://www.resonate.com/search?q={query},https://www.resonate.com/privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
Response Solutions Group LLC,statlistics.com,https://www.statlistics.com/search?q={query},https://www.alescodata.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
Results Only Consulting And Advertising,rocadvertising.com,https://www.rocadvertising.com/search?q={query},https://www.rocadvertising.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
Revcontent,revcontent.com,https://www.revcontent.com/search?q={query},https://www.revcontent.com/policy/privacy-policy#residents-of-the-state-of-california,US,form,"name, email",Data broker registered in US state registries,,,
Reveal Mobile,revealmobile.com,https://www.revealmobile.com/search?q={query},https://revealmobile.com/privacy/,US,form,"name, email",Data broker registered in US state registries,,,
Revelio Labs Inc,reveliolabs.com,https://www.reveliolabs.com/search?q={query},https://www.reveliolabs.com/privacy/,US,form,"name, email",Data broker registered in US state registries,,,
REVOPTIMAL LLC,revoptimal.com,https://www.revoptimal.com/search?q={query},https://www.revoptimal.com/privacy/,US,form,"name, email",Data broker registered in US state registries,,,
Rhetorik Limited,rhetorik.com,https://www.rhetorik.com/search?q={query},https://rhetorik.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
"Rich Media Fl, LLC",richmediallc.com,https://www.richmediallc.com/search?q={query},https://richmediallc.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
Riv Data Corp,carpe.io,https://www.carpe.io/search?q={query},https://carpe.io/optout,US,form,"name, email",Data broker registered in US state registries,,,
Rocketreach LLC,rocketreach.co,https://www.rocketreach.co/search?q={query},https://www.rocketreach.co/privacy,US,form,"name, email",Data broker registered in US state registries,,,
Rooftop Digital,therooftop.io,https://www.therooftop.io/search?q={query},https://www.therooftop.io/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
Roq.Ad Inc,roq.ad,https://www.roq.ad/search?q={query},https://www.roq.ad/privacy-policy-roqad/,US,form,"name, email",Data broker registered in US state registries,,,
"Round Sky, Inc.",roundsky.com,https://www.roundsky.com/search?q={query},https://www.roundsky.com/privacypolicy.php,US,form,"name, email",Data broker registered in US state registries,,,
RP On-Site LLC,realpage.com,https://www.realpage.com/search?q={query},https://www.realpage.com/legal/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
"Sabio, Inc.",sabio.inc,https://www.sabio.inc/search?q={query},https://www.sabio.inc/privacypolicy,US,form,"name, email",Data broker registered in US state registries,,,
Safegraph Inc.,safegraph.com,https://www.safegraph.com/search?q={query},https://www.safegraph.com/privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
"Saferent Solutions, LLC",saferentsolutions.com,https://www.saferentsolutions.com/search?q={query},https://saferentsolutions.com/privacy-policy-2/,US,form,"name, email",Data broker registered in US state registries,,,
Saha Ventures LLC,findtrueowner.com,https://www.findtrueowner.com/search?q={query},https://findtrueowner.com/optout,US,form,"name, email",Data broker registered in US state registries,,,
Salesintel Research Inc,salesintel.io,https://www.salesintel.io/search?q={query},https://salesintel.io/privacy-policy/,US,form,"name, location",Data broker registered in US state registries,,,
Salutary Data LLC,salutarydata.com,https://www.salutarydata.com/search?q={query},https://www.salutarydata.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
"Sawyer Lists, LLC",sawyerlists.com,https://www.sawyerlists.com/search?q={query},https://sawyerlists.com/optout,US,form,"name, email",Data broker registered in US state registries,,,
"Sbfe, LLC",sbfe.org,https://www.sbfe.org/search?q={query},https://www.sbfe.org/legal/privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
"Scalable Commerce, LLC",kidslivesafe.com,https://www.kidslivesafe.com/search?q={query},https://www.kidslivesafe.com/help-center/privacy,US,form,"name, email",Data broker registered in US state registries,,,
"Scanbuy, Inc",scanbuy.com,https://www.scanbuy.com/search?q={query},https://www.scanbuy.com/rights/data,US,form,"name, email",Data broker registered in US state registries,,,
Scileads,scileads.com,https://www.scileads.com/search?q={query},https://scileads.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
"Scraping Robot, LLC",scrapingrobot.com,https://www.scrapingrobot.com/search?q={query},https://www.scrapingrobot.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
"Scryer, Inc.",reonomy.com,https://www.reonomy.com/search?q={query},https://www.reonomy.com/legal/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
SEAMLESS CONTACTS Inc,seamless.ai,https://www.seamless.ai/search?q={query},https://www.seamless.ai/policies/privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
Searchbug,searchbug.com,https://www.searchbug.com/search?q={query},https://www.searchbug.com/privacy.aspx,US,form,"name, location",Data broker registered in US state registries,,,
Semasio GmbH,semasio.com,https://www.semasio.com/search?q={query},https://www.semasio.com/legal/semasio-privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
"Semcasting, Inc.",semcasting.com,https://www.semcasting.com/search?q={query},https://www.semcasting.com/privacy_policy?hsLang=en,US,form,"name, email",Data broker registered in US state registries,,,
Sentilink Corp,sentilink.com,https://www.sentilink.com/search?q={query},https://www.sentilink.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
SG360,sg360.com,https://www.sg360.com/search?q={query},https://sg360.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
Share Local Media,sharelocalmedia.com,https://www.sharelocalmedia.com/search?q={query},https://www.sharelocalmedia.com/privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
Sharethrough Inc.,sharethrough.com,https://www.sharethrough.com/search?q={query},https://privacy-center.sharethrough.com,US,form,"name, email",Data broker registered in US state registries,,,
SHEERID Inc,sheerid.com,https://www.sheerid.com/search?q={query},https://www.sheerid.com/global-privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
Similarweb Ltd.,similarweb.com,https://www.similarweb.com/search?q={query},https://www.similarweb.com/corp/legal/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
SIMIO CLOUD LLC,simiocloud.com,https://www.simiocloud.com/search?q={query},https://www.simiocloud.com/simiocloud-products-services-privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
"Skyhook Holding, Inc.",skyhook.com,https://www.skyhook.com/search?q={query},https://skyhook.com/optout,US,form,"name, email",Data broker registered in US state registries,,,
"Slashdot Media, LLC",slashdotmedia.com,https://www.slashdotmedia.com/search?q={query},https://www.slashdotmedia.com/privacy-statement/,US,form,"name, email",Data broker registered in US state registries,,,
SMA Communications,smacomm.com,https://www.smacomm.com/search?q={query},https://smacomm.com/optout,US,form,"name, email",Data broker registered in US state registries,,,
Snovio Inc,snov.io,https://www.snov.io/search?q={query},https://www.snov.io/privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
SOCIAL CATFISH LLC,socialcatfish.com,https://www.socialcatfish.com/search?q={query},https://www.socialcatfish.com/privacy-lock?action=1,US,form,"name, email",Data broker registered in US state registries,,,
Source Path Digital,sourcepathdigital.com,https://www.sourcepathdigital.com/search?q={query},https://www.sourcepathdigital.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
"Sourceit Technologies, Inc",sourceitmarketing.com,https://www.sourceitmarketing.com/search?q={query},https://www.sourceitmarketing.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
"Sovrn, Inc.",sovrn.com,https://www.sovrn.com/search?q={query},https://www.sovrn.com/privacy-policy/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
SPECIALISTS MARKETING SERVICES Inc,sms-inc.com,https://www.sms-inc.com/search?q={query},https://sms-inc.com/privacy-notice/,US,form,"name, email",Data broker registered in US state registries,,,
Spectrum Mailing Lists,spectrumlists.com,https://www.spectrumlists.com/search?q={query},https://spectrummailinglists.com/privacy-statement/,US,form,"name, email",Data broker registered in US state registries,,,
Speedeon Data LLC,speedeondata.com,https://www.speedeondata.com/search?q={query},https://speedeondata.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
Spokeo Inc,spokeo.com,https://www.spokeo.com/search?q={query},https://www.spokeo.com/privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
Spy Dialer Labs Inc,spydialer.com,https://www.spydialer.com/search?q={query},https://www.spydialer.com/Privacy.aspx,US,form,"name, email",Data broker registered in US state registries,,,
"Spycloud, Inc.",spycloud.com,https://www.spycloud.com/search?q={query},https://www.spycloud.com/legal/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
STACKADAPT Inc,stackadapt.com,https://www.stackadapt.com/search?q={query},https://www.stackadapt.com/legal-document-centre/platform-and-services-privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
"Staircase, Inc.",staircase.co,https://www.staircase.co/search?q={query},https://staircase.co/optout,US,form,"name, email",Data broker registered in US state registries,,,
Start.Io Inc.,start.io,https://www.start.io/search?q={query},https://www.start.io/policy/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
STATARA SOLUTIONS LLC,statara.com,https://www.statara.com/search?q={query},https://statara.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
Statsocial,statsocial.com,https://www.statsocial.com/search?q={query},https://www.statsocial.com/privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
STEP2SUCCESS Marketing,step2successmarketing.com,https://www.step2successmarketing.com/search?q={query},https://step2successmarketing.com/optout,US,form,"name, email",Data broker registered in US state registries,,,
STEPPINGBLOCKS Inc,steppingblocks.com,https://www.steppingblocks.com/search?q={query},https://www.steppingblocks.com/privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
Sterling Data Company LLC,sterlingstrategies.co,https://www.sterlingstrategies.co/search?q={query},https://www.sterlingstrategies.co/privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
STIRISTA,stirista.com,https://www.stirista.com/search?q={query},https://www.stirista.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
Strata Company,gostrata.com,https://www.gostrata.com/search?q={query},https://www.gostrata.com/privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
Strategic Data Intelligence,strategicdataintelligence.com,https://www.strategicdataintelligence.com/search?q={query},https://strategicdataintelligence.com/optout,US,form,"name, email",Data broker registered in US state registries,,,
Structure,structure.ac,https://www.structure.ac/search?q={query},https://structure.ac/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
"Summit Resources, LLC",clientcommand.com,https://www.clientcommand.com/search?q={query},https://clientcommand.com/client-command-privacy-notice/,US,form,"name, email",Data broker registered in US state registries,,,
"Suus, LLC",suus.inc,https://www.suus.inc/search?q={query},https://suus.inc/optout,US,form,"name, email",Data broker registered in US state registries,,,
"Swarm Holdings, Inc.",theswarm.com,https://www.theswarm.com/search?q={query},https://www.theswarm.com/privacy,US,form,"name, email",Data broker registered in US state registries,,,
"Swoop.Com, Inc.",swoop.com,https://www.swoop.com/search?q={query},https://www.swoop.com/privacy_notice,US,form,"name, email",Data broker registered in US state registries,,,
T-MOBILE USA Inc,t-mobile.com,https://www.t-mobile.com/search?q={query},https://www.t-mobile.com/privacy-center/our-practices/privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
TABOOLA Inc,taboola.com,https://www.taboola.com/search?q={query},https://www.taboola.com/privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
"Tandem Marketing, LLC",fhamortgagefinder.com,https://www.fhamortgagefinder.com/search?q={query},https://www.fhamortgagefinder.com/privacypolicy.php,US,form,"name, email",Data broker registered in US state registries,,,
TAPAD Inc,tapad.com,https://www.tapad.com/search?q={query},https://www.tapad.com/privacy,US,form,"name, email",Data broker registered in US state registries,,,
TARGETSMART COMMUNICATIONS LLC,targetsmart.com,https://www.targetsmart.com/search?q={query},https://targetsmart.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
Telefi LLC,telefi.app,https://www.telefi.app/search?q={query},https://www.telefi.app/privacy,US,form,"name, email",Data broker registered in US state registries,,,
Telesign Corporation,telesign.com,https://www.telesign.com/search?q={query},https://www.telesign.com/privacy-notice,US,form,"name, email",Data broker registered in US state registries,,,
"Terminus Software, Inc.",terminus.com,https://www.terminus.com/search?q={query},https://terminus.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
The Data Group,thedatagroup.com,https://www.thedatagroup.com/search?q={query},https://www.thedatagroup.com/california-consumer-privacy-act/,US,form,"name, email",Data broker registered in US state registries,,,
"The Open Data People, Inc.",openpeoplesearch.com,https://www.openpeoplesearch.com/search?q={query},https://www.openpeoplesearch.com/Privacy,US,form,"name, location",Data broker registered in US state registries,,,
The People Searchers LLC,peoplesearcher.com,https://www.peoplesearcher.com/search?q={query},https://www.peoplesearcher.com/optOut/name/landing,US,form,"name, location",Data broker registered in US state registries,,,
Throtle,throtle.io,https://www.throtle.io/search?q={query},https://www.throtle.io/website-privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
Tiplinks Inc,fetcher.ai,https://www.fetcher.ai/search?q={query},https://www.fetcher.ai/privacy,US,form,"name, email",Data broker registered in US state registries,,,
TL1MKT SL SL,tl1mkt.com,https://www.tl1mkt.com/search?q={query},https://www.tl1mkt.com/privacy.html,US,form,"name, email",Data broker registered in US state registries,,,
"Towerdata, Inc.",towerdata.com,https://www.towerdata.com/search?q={query},https://www.towerdata.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
"Traackr, Inc.",traackr.com,https://www.traackr.com/search?q={query},https://www.traackr.com/privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
TRESTLE SOLUTIONS Inc,trestleiq.com,https://www.trestleiq.com/search?q={query},https://trestleiq.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
"Triplelift, Inc.",triplelift.com,https://www.triplelift.com/search?q={query},https://www.triplelift.com/user-rights-policy-and-opt-out/,US,form,"name, email",Data broker registered in US state registries,,,
True Blue Analytics,trueblueanalytics.org,https://www.trueblueanalytics.org/search?q={query},https://www.trueblueanalytics.org/privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
True Opulence Corporation,trueopulence.com,https://www.trueopulence.com/search?q={query},https://trueopulence.com/en/privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
"Truedata Solutions, Inc.",truedata.co,https://www.truedata.co/search?q={query},https://www.truedata.co/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
TRUTH NOW LLC,checksecrets.com,https://www.checksecrets.com/search?q={query},https://www.checksecrets.com/privacy.,US,form,"name, email",Data broker registered in US state registries,,,
Truthfinder LLC,truthfinder.com,https://www.truthfinder.com/results/?query={query},https://www.truthfinder.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
"Tunnl, LLC",tunnldata.com,https://www.tunnldata.com/search?q={query},https://www.tunnldata.com/privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
Tymax Media,tymaxmedia.com,https://www.tymaxmedia.com/search?q={query},https://tymaxmedia.com/optout,US,form,"name, email",Data broker registered in US state registries,,,
Ubermedia,ubermedia.com,https://www.ubermedia.com/search?q={query},https://ubermedia.com/optout,US,form,"name, email",Data broker registered in US state registries,,,
UNEARTH CAMPAIGNS LLC,unearthcampaigns.com,https://www.unearthcampaigns.com/search?q={query},https://www.unearthcampaigns.com/privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
"United One Resources, Inc.",unitedone.com,https://www.unitedone.com/search?q={query},https://www.unitedone.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
Unity Technologies SF,unity.com,https://www.unity.com/search?q={query},https://www.unity.com/legal/privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
"Unmask, LLC",unmask.com,https://www.unmask.com/search?q={query},https://www.unmask.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
Uplead,uplead.com,https://www.uplead.com/search?q={query},https://www.uplead.com/privacy/,US,form,"name, email",Data broker registered in US state registries,,,
UPS Capital Corporation,upscapital.com,https://www.upscapital.com/search?q={query},https://www.upscapital.com/privacy-notice/,US,form,"name, email",Data broker registered in US state registries,,,
US DATA CORPORATION,usdatacorporation.com,https://www.usdatacorporation.com/search?q={query},https://www.usdatacorporation.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
"Usadata, Inc.",usadata.com,https://www.usadata.com/search?q={query},https://www.usadata.com/privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
"Uspeoplesearch.Com, LLC",uspeoplesearch.com,https://www.uspeoplesearch.com/search?q={query},https://www.uspeoplesearch.com/purge-my-data/,US,form,"name, location",Data broker registered in US state registries,,,
VEEVA SYSTEMS Inc,veeva.com,https://www.veeva.com/search?q={query},https://www.veeva.com/privacy/,US,form,"name, email",Data broker registered in US state registries,,,
Vendelux,vendelux.com,https://www.vendelux.com/search?q={query},https://www.vendelux.com/privacy/,US,form,"name, email",Data broker registered in US state registries,,,
Venntel,venntel.com,https://www.venntel.com/search?q={query},https://www.venntel.com/privacy-policy?hsLang=en,US,form,"name, email",Data broker registered in US state registries,,,
VENPATH Inc,venpath.net,https://www.venpath.net/search?q={query},https://www.venpath.net/legal/privacy-notice,US,form,"name, email",Data broker registered in US state registries,,,
VENTIVEIQ LLC,ventiveiq.com,https://www.ventiveiq.com/search?q={query},https://ventiveiq.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
Veraset,veraset.com,https://www.veraset.com/search?q={query},https://www.veraset.com/privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
Versium,versium.com,https://www.versium.com/search?q={query},https://versium.com/privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
Viant Technology LLC,viantinc.com,https://www.viantinc.com/search?q={query},https://www.viantinc.com/privacy-center/,US,form,"name, email",Data broker registered in US state registries,,,
VIDEOAMP Inc,videoamp.com,https://www.videoamp.com/search?q={query},https://www.videoamp.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
Virtual Marketing LLC,fusion92.com,https://www.fusion92.com/search?q={query},https://www.fusion92.com/privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
Visitiq.Io,visitiq.io,https://www.visitiq.io/search?q={query},https://visitiq.io/wp-content/uploads/2025/02/VisitIQ-Privacy-Policy-2025.pdf,US,form,"name, email",Data broker registered in US state registries,,,
"Vistar Media, Inc.",vistarmedia.com,https://www.vistarmedia.com/search?q={query},https://www.vistarmedia.com/privacy,US,form,"name, email",Data broker registered in US state registries,,,
Visual Visitor L.L.C.,visualvisitor.com,https://www.visualvisitor.com/search?q={query},https://www.visualvisitor.com/legal-agreements/,US,form,"name, email",Data broker registered in US state registries,,,
VRTCAL Markets Inc,vrtcal.com,https://www.vrtcal.com/search?q={query},https://www.vrtcal.com/docs/PrivacyPolicy-Corporate.pdf,US,form,"name, email",Data broker registered in US state registries,,,
WARMLY Inc,warmly.ai,https://www.warmly.ai/search?q={query},https://www.warmly.ai/p/privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
WE INFORM LLC,weinform.org,https://www.weinform.org/search?q={query},https://www.weinform.org/privacy.,US,form,"name, email",Data broker registered in US state registries,,,
WEALTHFEED,wealthfeed.com,https://www.wealthfeed.com/search?q={query},https://www.wealthfeed.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
WEBBULA LLC,webbula.com,https://www.webbula.com/search?q={query},https://webbula.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
West Publishing Corporation,thomsonreuters.com,https://www.thomsonreuters.com/search?q={query},https://www.thomsonreuters.com/en/privacy-statement,US,form,"name, email",Data broker registered in US state registries,,,
WHITEPAGES Inc,whitepages.com,https://www.whitepages.com/name/{query},https://www.whitepages.com/privacy,US,form,"name, email",Data broker registered in US state registries,,,
Wholesale Mail,domymail.com,https://www.domymail.com/search?q={query},https://domymail.com/optout,US,form,"name, email",Data broker registered in US state registries,,,
WILAND Inc,wiland.com,https://www.wiland.com/search?q={query},https://wiland.com/privacy-policies/,US,form,"name, email",Data broker registered in US state registries,,,
WINDFALL DATA Inc,windfalldata.com,https://www.windfalldata.com/search?q={query},https://www.windfalldata.com/privacy?hsLang=en,US,form,"name, email",Data broker registered in US state registries,,,
WINR Data B.V.,winrdata.com,https://www.winrdata.com/search?q={query},https://www.winrdata.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
Wisdom Media Group LLC,wisdommediagroupllc.com,https://www.wisdommediagroupllc.com/search?q={query},https://www.wisdommediagroupllc.com/privacy.php,US,form,"name, email",Data broker registered in US state registries,,,
"Wiza, Inc.",wiza.co,https://www.wiza.co/search?q={query},https://www.wiza.co/privacy,US,form,"name, email",Data broker registered in US state registries,,,
Wunderkind Corporation,wunderkind.co,https://www.wunderkind.co/search?q={query},https://www.wunderkind.co/privacy/,US,form,"name, email",Data broker registered in US state registries,,,
"X-Mode Social, Inc.",xmode.io,https://www.xmode.io/search?q={query},https://outlogic.io/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
"Xad, Inc.",groundtruth.com,https://www.groundtruth.com/search?q={query},https://www.groundtruth.com/privacy-policy/,US,form,"name, email",Data broker registered in US state registries,,,
Xcelerated Data LLC,xcelerated.com,https://www.xcelerated.com/search?q={query},https://www.xcelerated.com/general-5,US,form,"name, email",Data broker registered in US state registries,,,
Xome Inc.,xome.com,https://www.xome.com/search?q={query},https://www.xome.com/pages/privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
"Yobi Ventures, LLC",yobi.ventures,https://www.yobi.ventures/search?q={query},https://www.yobi.ventures/privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
ZENLEADS Inc,apollo.io,https://www.apollo.io/search?q={query},https://www.apollo.io/privacy-policy,US,form,"name, email",Data broker registered in US state registries,,,
ZIPSTORM Inc,seekout.io,https://www.seekout.io/search?q={query},https://www.seekout.com/privacy,US,form,"name, email",Data broker registered in US state registries,,,
ZS ASSOCIATES Inc,zs.com,https://www.zs.com/search?q={query},https://www.zs.com/privacy-policy.html,US,form,"name, email",Data broker registered in US state registries,,,
